"Product Name","Description","Brand","ProductPageUrl","OverallRatingRange","SecondaryRatingsAveragesQuality","SecondaryRatingsAveragesValue","Id","CID","SourceClient","LastModificationTime","LastModeratedTime","ProductId","CampaignId","UserLocation","AuthorId","IsFeatured","TotalClientResponseCount","TotalCommentCount","Rating","IsRecommended","Helpfulness","TotalFeedbackCount","TotalNegativeFeedbackCount","TotalPositiveFeedbackCount","ModerationStatus","SubmissionTime","ReviewText","Title","UserNickname","SecondaryRatings_Value_Value","SecondaryRatings_Quality_Value"
"Viva La Juicy","For the glamorous girl who is always the life of the party.  Though she’s a lover of the beautiful and feminine, she knows how to bend the rules and have a little fun.","Juicy Couture","https://www.beautyboutique.ca/Categories/Fragrance/Fragrance-For-Her/Perfume/Viva-La-Juicy/p/BB_098691047718","5","4.21428571429","4.07142857143","124868151","89d92fcf-ee80-5cbe-a8b8-cc0601596c83","beautyboutique","2016-01-27T15:00:25.000+00:00","2016-01-27T15:00:25.000+00:00","098691047718","BV_REVIEW_DISPLAY","Saskatoon, SK, Canada","hcopp09wcrjthzftihyxryx25","False","0","0","2","False","0.5","4","2","2","APPROVED","2016-01-25T16:01:07.000+00:00","While I can't say anything bad about this scent, I can't say anything particularly good about it either.
This isn't a scent that will stand out, nor will it endear you to any one person. You would most likely find this bottle propped up on any number of young 20 somethings dressers, set aside for those weekend nights of drinking and fun at the bar. If thats what you want then feel free, but maybe try the different versions of the scent before you buy the whole bottle, they'll each change depending on which one you get even though they all say Viva La Juicy.","Meh","Blakley","3","3"
"Viva La Juicy","For the glamorous girl who is always the life of the party.  Though she’s a lover of the beautiful and feminine, she knows how to bend the rules and have a little fun.","Juicy Couture","https://www.beautyboutique.ca/Categories/Fragrance/Fragrance-For-Her/Perfume/Viva-La-Juicy/p/BB_098691047718","5","4.21428571429","4.07142857143","157117226","3f064244-db50-5cc8-9bb8-5398e4df0117","beautyboutique","2016-07-30T02:30:16.000+00:00","2016-07-30T02:30:16.000+00:00","098691047718","BV_REVIEW_DISPLAY","Toronto, ON, Canada","i40t8hxci9hx07h5bi40ijs3q","False","0","0","4","True","","0","0","0","APPROVED","2016-07-28T02:17:03.000+00:00","I got this product on sale, but I would not buy this product at it's regular price. Although I do enjoy the smell, there is nothing special about it. I like wearing this perfume when I want a more musky scent rather than my typical fruity scents. My mother enjoys this as well, so it is enjoyed by all age ranges.","Nice Smell","KNAC","3","4"
"Viva La Juicy","For the glamorous girl who is always the life of the party.  Though she’s a lover of the beautiful and feminine, she knows how to bend the rules and have a little fun.","Juicy Couture","https://www.beautyboutique.ca/Categories/Fragrance/Fragrance-For-Her/Perfume/Viva-La-Juicy/p/BB_098691047718","5","4.21428571429","4.07142857143","160787839","e20c4b69-246d-5220-a4c2-f083bc3e1519","beautyboutique","2016-08-24T00:00:47.000+00:00","2016-08-24T00:00:47.000+00:00","098691047718","BV_REVIEW_DISPLAY","Skidegate, BC, Canada","6mp22hpcjl2jzw6zwcqrz8f6j","False","0","0","4","True","","0","0","0","APPROVED","2016-08-22T04:14:20.000+00:00","I love the scent! It always caches my nose. My favourite so far...
I travel with this everywhere I go.
I find it very pleasant.
Not too strong.
Cute bottle too!
Could be cheaper tho? 
I guess the smell is worth the price though!","Great perfume!","Chey","4","4"
"Viva La Juicy","For the glamorous girl who is always the life of the party.  Though she’s a lover of the beautiful and feminine, she knows how to bend the rules and have a little fun.","Juicy Couture","https://www.beautyboutique.ca/Categories/Fragrance/Fragrance-For-Her/Perfume/Viva-La-Juicy/p/BB_098691047718","5","4.21428571429","4.07142857143","177403946","9d32a027-041c-5519-a5c3-f95d083cd247","beautyboutique","2017-02-27T12:30:13.000+00:00","2017-02-27T12:30:13.000+00:00","098691047695","BV_REVIEW_DISPLAY","Courtenay, BC, Canada","p5sdm3yp9p2h6n3rever5q49p","False","0","0","5","True","","0","0","0","APPROVED","2017-02-27T07:41:44.000+00:00","Bought this perfume and I seriously love it! I'm already on my second bottle. I get a crazy amount of compliments by complete strangers telling me how good I smell & what I'm wearing! And the best part is the smell lasts all day","Seriously the best smelling perfume ever","Amberjoy","5","5"
"Viva La Juicy","For the glamorous girl who is always the life of the party.  Though she’s a lover of the beautiful and feminine, she knows how to bend the rules and have a little fun.","Juicy Couture","https://www.beautyboutique.ca/Categories/Fragrance/Fragrance-For-Her/Perfume/Viva-La-Juicy/p/BB_098691047718","5","4.21428571429","4.07142857143","165991466","c8402920-d0f5-5d3d-a7bc-85545b6ae0e9","beautyboutique","2016-10-08T00:15:12.000+00:00","2016-10-08T00:15:12.000+00:00","098691047718","BV_REVIEW_DISPLAY","Toronto, ON, Canada","q66kfcf5cuyfd7p4vlbs84s1u","False","0","0","5","True","","0","0","0","APPROVED","2016-10-07T16:21:07.000+00:00","I've been wearing this perfume for years. I find it smells totally different on my own skin than it does on other people, so make sure to try it before you commit. I've gotten lots of compliments on it from both men and women.","My Favourite","Katydid","4","5"
"Viva La Juicy","For the glamorous girl who is always the life of the party.  Though she’s a lover of the beautiful and feminine, she knows how to bend the rules and have a little fun.","Juicy Couture","https://www.beautyboutique.ca/Categories/Fragrance/Fragrance-For-Her/Perfume/Viva-La-Juicy/p/BB_098691047718","5","4.21428571429","4.07142857143","177884284","b4578306-52ad-5c5a-8c6a-85d038722a8e","beautyboutique","2017-03-04T23:00:08.000+00:00","2017-03-04T23:00:08.000+00:00","098691047718","BV_REVIEW_DISPLAY","Regina, SK, Canada","ilqlg1yrwiplpfj2z88f783c4","False","0","0","5","False","","0","0","0","APPROVED","2017-03-04T20:47:50.000+00:00","I got this perfume as a gift a few years back and ever since it has been my one and only ! If I don't have it on hand I stick with a softly scented lotion. Viva La Juicy's irresistible feminine fragrances set the standard!","Absolute favourite fragrance!","Kyliee","5","5"
"Viva La Juicy","For the glamorous girl who is always the life of the party.  Though she’s a lover of the beautiful and feminine, she knows how to bend the rules and have a little fun.","Juicy Couture","https://www.beautyboutique.ca/Categories/Fragrance/Fragrance-For-Her/Perfume/Viva-La-Juicy/p/BB_098691047718","5","4.21428571429","4.07142857143","177165522","c623ca05-7f9e-565e-9fe8-c075f690b1dc","beautyboutique","2017-02-24T11:30:08.000+00:00","2017-02-24T11:30:08.000+00:00","098691047718","BV_REVIEW_DISPLAY","","l3fw63o4oi22gw82gm6aa3dzw","False","0","0","5","True","","0","0","0","APPROVED","2017-02-24T04:54:24.000+00:00","I got this as a gift, the perfume is a smell any girl can fall in love with. The adorable packaging is just another bonus. I'll be sure to buy this again  as I'm close to running out.","Great light scent perfume","Razz","5","5"
"Viva La Juicy","For the glamorous girl who is always the life of the party.  Though she’s a lover of the beautiful and feminine, she knows how to bend the rules and have a little fun.","Juicy Couture","https://www.beautyboutique.ca/Categories/Fragrance/Fragrance-For-Her/Perfume/Viva-La-Juicy/p/BB_098691047718","5","4.21428571429","4.07142857143","164851584","4ca4f356-dbf3-5849-8207-aef78e12099d","beautyboutique","2016-09-20T15:46:00.000+00:00","2016-09-20T15:46:00.000+00:00","098691047718","BV_REVIEW_DISPLAY","Scarborough, Toronto, ON, Canada","tmv1spm1qc2790a89fdaz7ab8","False","0","0","5","True","","0","0","0","APPROVED","2016-09-20T15:06:44.000+00:00","I love this perfume.  I have been using it for years.  I have tried changing a few times, but always come back to Viva La Juicy.  I love the nice light floral fresh small it offers.","Beautiful Smell","lunachick31","5","5"
"Viva La Juicy","For the glamorous girl who is always the life of the party.  Though she’s a lover of the beautiful and feminine, she knows how to bend the rules and have a little fun.","Juicy Couture","https://www.beautyboutique.ca/Categories/Fragrance/Fragrance-For-Her/Perfume/Viva-La-Juicy/p/BB_098691047718","5","4.21428571429","4.07142857143","156705810","0bc457ab-acb2-581d-a9df-310409c721af","beautyboutique","2016-07-27T16:30:27.000+00:00","2016-07-27T16:30:27.000+00:00","098691047718","BV_REVIEW_DISPLAY","","b2m0sreg3az1ano9msllhwx0k","False","0","0","3","False","","0","0","0","APPROVED","2016-07-25T19:39:43.000+00:00","I got in on sale, and glad I did. It doesnt smell as good in my opinion I also think it doesnt last long. I dont think I will try an other perfume from this brand","alright","Elle1987","3","2"
"Viva La Juicy","For the glamorous girl who is always the life of the party.  Though she’s a lover of the beautiful and feminine, she knows how to bend the rules and have a little fun.","Juicy Couture","https://www.beautyboutique.ca/Categories/Fragrance/Fragrance-For-Her/Perfume/Viva-La-Juicy/p/BB_098691047718","5","4.21428571429","4.07142857143","177160700","9a21b9c5-c7fa-506a-bdbb-e9a5a9fbe426","beautyboutique","2017-02-24T02:45:09.000+00:00","2017-02-24T02:45:09.000+00:00","098691047718","BV_REVIEW_DISPLAY","Rigaud, QC, Canada","ll3t2fo8swho9ve17ar2mjat3","False","0","0","5","True","","0","0","0","APPROVED","2017-02-24T02:04:55.000+00:00","My parents gaves me this parfum for my birthday last year and it was so perfect I fell in love sith it, it smells so grea!","Great sent","Estelle4444","5","5"
